oid,mjd,fid,ra,dec,isdiffpos,mag_used,err_used
ZTF18aazeojq,60840.2540972,1,307.7928924,51.1346251,-1,15.3363,0.13092
ZTF18aazeojq,60840.2540972,1,307.7924806,51.134876,-1,15.496731,0.0141695365
ZTF18aazeojq,60840.32471060008,2,307.7924505,51.1348276,-1,15.213975,0.13992837
ZTF18aazeojq,60840.34281249996,2,307.7926146,51.1348189,-1,15.396743,0.1316675
ZTF18aazeojq,60840.34690969996,2,307.7924373,51.1348676,-1,15.090821,0.14674753
ZTF18aazeojq,60840.42215280002,1,307.7924947,51.1348803,-1,15.637246,0.08438
ZTF18aazeojq,60840.42262730002,1,307.792597,51.1348712,-1,15.706754,0.08822646
ZTF18aazeojq,60843.30010419991,1,307.7923212,51.1348019,-1,15.6619,0.117406
ZTF18aazeojq,60843.30312500009,1,307.792462,51.1348355,-1,15.805713,0.040628444
ZTF18aazeojq,60843.38687499985,2,307.7924848,51.1348288,-1,15.619741,0.07770614
ZTF18aazeojq,60843.4317361,2,307.7923432,51.1348988,-1,15.223687,0.07980007
ZTF18aazeojq,60843.4317361,2,307.7923432,51.1348988,-1,15.2237,0.0798
ZTF18aazeojq,60845.38504630001,1,307.792481,51.1348706,-1,15.848608,0.01763109
ZTF18aazeojq,60845.385532400105,1,307.7926018,51.1348042,-1,16.147947,0.1060129
ZTF18aazeojq,60847.34193289978,2,307.7923456,51.1348527,-1,15.279389,0.07910989
ZTF18aazeojq,60847.34334489983,2,307.7923064,51.1348423,-1,15.204602,0.078577474
ZTF18aazeojq,60847.3449074002,2,307.7923511,51.1348189,-1,15.605268,0.08672677
ZTF18aazeojq,60847.36535880016,1,307.7925003,51.13481,-1,15.897039,0.06962093
ZTF18aazeojq,60847.37952549989,1,307.792387,51.1348929,-1,15.590188,0.064145505
ZTF18aazeojq,60849.28547450015,2,307.7923517,51.1348146,-1,15.601071,0.020388115
ZTF18aazeojq,60849.30259260023,2,307.7923947,51.1348526,-1,15.480443,0.13091375
ZTF18aazeojq,60849.3293980998,1,307.7924196,51.134786,-1,15.8223,0.128946
ZTF18aazeojq,60849.33859949978,1,307.7924891,51.134942,-1,16.066763,0.099205606
ZTF18aazeojq,60851.3507869998,2,307.7924556,51.1347444,-1,15.754596,0.023449736
ZTF18aazeojq,60851.3507869998,2,307.7924528,51.1347465,-1,15.6516,0.021345
ZTF18aazeojq,60851.37096060021,2,307.7922561,51.134713,-1,15.7264,0.022708
ZTF18aazeojq,60851.37096060021,2,307.7922546,51.1347137,-1,15.7352,0.022911
ZTF18aazeojq,60851.38717589993,2,307.7923979,51.1348385,-1,15.7313,0.022829
ZTF18aazeojq,60851.38717589993,2,307.7923991,51.1348356,-1,15.730968,0.022917451
ZTF18aazeojq,60851.38763889996,2,307.7926423,51.1348258,-1,16.037537,0.0289162
ZTF18aazeojq,60853.328645799775,1,307.792488,51.1348743,-1,15.278864,0.12738344
ZTF18aazeojq,60853.328645799775,1,307.792488,51.1348743,-1,15.2789,0.127383
ZTF18aazeojq,60853.32913189987,1,307.7925648,51.134851,-1,15.862158,0.06562053
ZTF18aazeojq,60853.3295948999,1,307.792398,51.1348169,-1,15.812918,0.105726644
ZTF18aazeojq,60853.3295948999,1,307.792398,51.1348169,-1,15.8129,0.105727
ZTF18aazeojq,60853.34740740014,2,307.7926254,51.1348582,-1,15.514859,0.12421333
ZTF18aazeojq,60853.36690969998,2,307.7924378,51.1348175,-1,15.2301,0.123181
ZTF18aazeojq,60853.36690969998,2,307.7924378,51.1348175,-1,15.230052,0.12318058
ZTF18aazeojq,60855.34531249991,2,307.7923846,51.1347824,-1,15.678,0.055006
ZTF18aazeojq,60855.34928240022,2,307.7923166,51.1348237,-1,15.904839,0.08417914
ZTF18aazeojq,60855.38627310004,1,307.7923763,51.1347944,-1,16.149782,0.06807289
ZTF18aazeojq,60855.43047450017,2,307.7923347,51.1348955,-1,15.450321,0.04607255
ZTF18aazeojq,60857.323009300046,1,307.792601,51.1348125,-1,15.995148,0.09879274
ZTF18aazeojq,60857.323009300046,1,307.792601,51.1348125,-1,15.9951,0.098793
ZTF18aazeojq,60858.36284720013,1,307.7924594,51.134874,-1,15.501945,0.15191896
ZTF18aazeojq,60859.32844909979,2,307.7925561,51.1347864,-1,15.480665,0.09092961
ZTF18aazeojq,60859.32891200017,2,307.7924111,51.1347896,-1,15.41558,0.01675483
ZTF18aazeojq,60859.3651389,1,307.7925985,51.1348578,-1,15.850147,0.08628434
ZTF18aazeojq,60859.365601900034,1,307.7924363,51.1348126,-1,15.80008,0.090631515
ZTF18aazeojq,60860.43151619984,1,307.7923403,51.1348147,-1,15.91257,0.10213565
ZTF18aazeojq,60861.36631939979,2,307.792415,51.1348508,-1,15.838918,0.024128815
ZTF18aazeojq,60861.42515050015,1,307.7924257,51.1349313,-1,16.221386,0.026831044
ZTF18aazeojq,60861.42561340006,1,307.7925115,51.1348136,-1,16.246822,0.093563326
ZTF18aazeojq,60862.40944440011,1,307.7924256,51.1348757,-1,15.400792,0.13309708
ZTF18aazeojq,60863.254166699946,1,307.7925798,51.1348309,-1,15.82409,0.07505518
ZTF18aazeojq,60863.25462959986,1,307.7924252,51.1348646,-1,15.981794,0.092799395
ZTF18aazeojq,60863.30472220015,2,307.7924847,51.1348059,-1,15.445393,0.12806648
ZTF18aazeojq,60863.323356499895,2,307.7925126,51.1348208,-1,15.618282,0.10841852
ZTF18aazeojq,60865.32385420008,2,307.7925441,51.1348372,-1,15.26788,0.15435264
ZTF18aazeojq,60865.36811339995,1,307.7925515,51.134845,-1,15.849744,0.060577955
ZTF18aazeojq,60866.42570600007,1,307.7923846,51.1348153,-1,15.76586,0.09647649
ZTF18aazeojq,60868.23708330002,1,307.7924023,51.1349319,-1,15.61711,0.016299184
ZTF18aazeojq,60868.23708330002,1,307.7925016,51.134861,-1,15.300475,0.14480315
ZTF18aazeojq,60868.23803240014,1,307.792471,51.1348149,-1,15.857738,0.06368374
ZTF18aazeojq,60868.38246530015,2,307.7923886,51.1348291,-1,15.181017,0.14353724
ZTF18aazeojq,60868.38246530015,2,307.7923886,51.1348291,-1,15.181,0.143537
ZTF18aazeojq,60868.38293980016,2,307.7925079,51.1348406,-1,15.557191,0.09854295
ZTF18aazeojq,60870.21844909992,1,307.7924801,51.1347075,-1,16.35221,0.11654695
ZTF18aazeojq,60870.218923599925,1,307.7926099,51.1347956,-1,16.259445,0.11103458
ZTF18aazeojq,60870.24212960014,1,307.7923684,51.1347512,-1,16.0466,0.144931
ZTF18aazeojq,60870.43431709986,2,307.7923276,51.1348091,-1,15.600709,0.068503715
ZTF18aazeojq,60872.23513890011,1,307.7924244,51.1348166,-1,15.5879,0.150295
ZTF18aazeojq,60872.25603009993,1,307.7924827,51.1348134,-1,15.8393,0.116412
ZTF18aazeojq,60872.25949069997,1,307.7926108,51.1348437,-1,15.884874,0.099285804
ZTF18aazeojq,60872.26092590019,1,307.7924354,51.1348681,-1,15.432668,0.13184658
ZTF18aazeojq,60872.40619210014,2,307.79242,51.134786,-1,15.754858,0.071957484
ZTF18aazeojq,60875.29166670004,1,307.7924422,51.1348799,-1,16.124054,0.11417872
ZTF18aazeojq,60875.310624999925,1,307.7922973,51.1348673,-1,15.94885,0.09673795
ZTF18aazeojq,60875.31109949993,1,307.7924921,51.1348772,-1,15.296611,0.11520556
ZTF18aazeojq,60875.34283560002,2,307.7925679,51.1348214,-1,15.657556,0.071038604
ZTF18aazeojq,60875.34387730016,2,307.7925237,51.1348135,-1,15.472812,0.076196484
ZTF18aazeojq,60877.2879050998,1,307.792458,51.1348361,-1,15.6787,0.014791
ZTF18aazeojq,60877.2879050998,1,307.7924998,51.1348842,-1,15.241548,0.12920618
ZTF18aazeojq,60877.28931709984,1,307.792609,51.1348232,-1,15.984692,0.08971563
ZTF18aazeojq,60877.30532409996,2,307.7923204,51.1349032,-1,15.541196,0.019355379
ZTF18aazeojq,60879.29740739986,1,307.7924871,51.1347715,-1,16.248163,0.11264198
ZTF18aazeojq,60879.340138900094,1,307.7923968,51.1348814,-1,15.525572,0.122708626
ZTF18aazeojq,60879.39343750011,2,307.7921881,51.1346164,-1,16.4834,0.178818
ZTF18aazeojq,60879.39391200012,2,307.7922259,51.1345883,-1,15.8803,0.07859
ZTF18aazeojq,60879.39438659977,2,307.792248,51.1349388,-1,15.673327,0.10512399
ZTF18aazeojq,60881.23732639989,1,307.7923976,51.1347383,-1,15.9813,0.133367
ZTF18aazeojq,60881.23781249998,1,307.7924596,51.1348856,-1,15.462901,0.1474286
ZTF18aazeojq,60881.23876160011,1,307.7925251,51.1348024,-1,16.141624,0.08410097
ZTF18aazeojq,60881.3883795999,2,307.7924288,51.1348142,-1,15.604291,0.019809043
ZTF18aazeojq,60881.38885420002,2,307.7926352,51.1348215,-1,16.0604,0.028932
ZTF18aazeojq,60883.26077549998,2,307.7925199,51.1347502,-1,15.17873,0.14947957
ZTF18aazeojq,60883.31943289982,1,307.7925519,51.1348455,-1,15.987651,0.07552888
ZTF18aazeojq,60883.32085649995,1,307.7923689,51.1348871,-1,15.6286,0.013853
ZTF18aazeojq,60883.32085649995,1,307.792416,51.1348816,-1,15.479148,0.14855169
ZTF18aazeojq,60883.32133099996,1,307.7923607,51.134834,-1,15.8163,0.105199
ZTF18aazeojq,60883.32133099996,1,307.7923607,51.134834,-1,15.816344,0.105198555
ZTF18aazeojq,60885.28296299977,1,307.7925039,51.1348421,-1,16.186077,0.06434933
ZTF18aazeojq,60885.28343749978,1,307.7923356,51.134875,-1,16.3136,0.029885
ZTF18aazeojq,60885.332812500186,2,307.7924417,51.134792,-1,15.8429165,0.024627233
ZTF18aazeojq,60887.23781249998,2,307.7924945,51.1348025,-1,15.6729,0.021349
ZTF18aazeojq,60887.274178199936,1,307.7925176,51.1348918,-1,15.27271,0.14353424
ZTF18aazeojq,60887.27466440015,1,307.7923612,51.1347857,-1,16.1964,0.025921
ZTF18aazeojq,60887.27512730006,1,307.7925662,51.1348261,-1,16.050182,0.11099636
ZTF18aazeojq,60889.23768519983,1,307.7924014,51.1348816,-1,15.904,0.107126
ZTF18aazeojq,60889.23815969983,1,307.7925973,51.1348241,-1,15.888515,0.080053374
ZTF18aazeojq,60889.303946800064,2,307.7922825,51.1348301,-1,15.435372,0.070163205
ZTF18aazeojq,60889.3048843001,2,307.792466,51.1348239,-1,16.023653,0.027785566
ZTF18aazeojq,60889.37045140006,1,307.7922032,51.1350241,-1,15.9633,0.140948
ZTF18aazeojq,60891.26188659994,1,307.7924454,51.1348821,-1,15.487841,0.17462891
ZTF18aazeojq,60891.26188659994,1,307.7923813,51.1348658,-1,15.7768,0.016527
ZTF18aazeojq,60891.26236109994,1,307.7923791,51.1348722,-1,16.040247,0.1347305
ZTF18aazeojq,60891.26283559995,1,307.7925323,51.1348251,-1,16.1369,0.090001
ZTF18aazeojq,60891.26283559995,1,307.7925323,51.1348251,-1,16.136915,0.090001225
ZTF18aazeojq,60891.32806710014,2,307.7924479,51.134727,-1,16.001991,0.1352991
ZTF18aazeojq,60891.3285416998,2,307.7924663,51.1347841,-1,15.5012,0.160932
ZTF18aazeojq,60892.41271989979,2,307.7923381,51.1348497,-1,15.399106,0.058751527
ZTF18aazeojq,60895.19733799994,1,307.7923763,51.134865,-1,15.6649,0.073823
ZTF18aazeojq,60895.23611109983,2,307.792317,51.1348947,-1,15.269453,0.0894187
ZTF18aazeojq,60895.23611109983,2,307.792317,51.1348947,-1,15.2695,0.089419
ZTF18aazeojq,60897.196307899896,1,307.7924445,51.1348318,-1,15.910776,0.10214964
ZTF18aazeojq,60897.24025460007,2,307.7923526,51.1348627,-1,15.294359,0.17475714
ZTF18aazeojq,60897.24025460007,2,307.7923503,51.1348988,-1,15.464967,0.019202834
ZTF18aazeojq,60897.24025460007,2,307.7923526,51.1348627,-1,15.2944,0.174757
ZTF18aazeojq,60897.24025460007,2,307.7923503,51.1348988,-1,15.465,0.019203
ZTF18aazeojq,60898.2010764,1,307.7926972,51.1348603,-1,15.887591,0.09615178
ZTF18aazeojq,60898.22290509986,2,307.7924407,51.1347234,-1,15.6429,0.19267
ZTF18aazeojq,60899.25710650021,2,307.7923285,51.1348687,-1,15.357496,0.11218042
ZTF18aazeojq,60899.25710650021,2,307.7923285,51.1348687,-1,15.3575,0.11218
ZTF18aazeojq,60901.19116900023,2,307.7926724,51.1348422,-1,15.6649,0.180688
ZTF18aazeojq,60901.19163190015,2,307.7923707,51.1348673,-1,15.2541,0.130096
ZTF18aazeojq,60901.224699100014,1,307.7923445,51.13496,-1,15.8313,0.144663
ZTF18aazeojq,60901.26237270003,1,307.7924742,51.1347724,-1,15.4922,0.073977
ZTF18aazeojq,60903.28960649995,2,307.7925207,51.1347852,-1,16.210917,0.03312453
ZTF18aazeojq,60905.31256939983,1,307.7924079,51.1348896,-1,15.555002,0.11438227
ZTF18aazeojq,60908.30084489984,1,307.7923634,51.1349128,-1,16.132236,0.11978547
ZTF18aazeojq,60908.30130789988,1,307.7924614,51.1348104,-1,16.078047,0.06269191
ZTF18aazeojq,60909.30422449997,1,307.7923295,51.1347286,-1,16.4061,0.033508
ZTF18aazeojq,60910.22081020009,1,307.7926164,51.1348254,-1,16.050709,0.112671494
ZTF18aazeojq,60910.321620400064,1,307.7924499,51.1347521,-1,15.823633,0.09515361
ZTF18aazeojq,60911.215138900094,1,307.7924917,51.1348923,-1,15.375548,0.16135305
ZTF18aazeojq,60911.23490739986,1,307.7924633,51.1348022,-1,15.866155,0.13730034
ZTF18aazeojq,60913.305208299775,1,307.7923708,51.1348594,-1,15.891485,0.11557869
ZTF18aazeojq,60913.305682899896,1,307.7923746,51.1348357,-1,16.114958,0.07233641
ZTF18aazeojq,60913.3061573999,1,307.7923413,51.1348962,-1,15.9165,0.178739
ZTF18aazeojq,60913.3061573999,1,307.7922,51.1349909,-1,15.6401,0.014567
ZTF18aazeojq,60913.31886570016,1,307.7923648,51.1348067,-1,15.720883,0.095882
ZTF18aazeojq,60916.19357640017,1,307.7924732,51.1348047,-1,15.926094,0.11475257
ZTF18aazeojq,60916.2436573999,2,307.7923942,51.1349192,-1,15.462855,0.017368574
ZTF18aazeojq,60918.30195599981,1,307.7924499,51.1348772,-1,15.67626,0.16558665
ZTF18aazeojq,60920.30233799992,1,307.7924589,51.1348871,-1,15.63272,0.014883562
ZTF18aazeojq,60920.302824100014,1,307.7925779,51.1348572,-1,15.803863,0.05060231
ZTF18aazeojq,60920.30328699993,1,307.7925831,51.1348396,-1,15.894302,0.064897686
ZTF18aazeojq,60920.30328699993,1,307.7925831,51.1348396,-1,15.8943,0.064898
ZTF18aazeojq,60920.36538190022,2,307.7923607,51.1348457,-1,15.329235,0.101277016
ZTF18aazeojq,60920.36681709997,2,307.7924872,51.1348637,-1,15.635952,0.12753093
ZTF18aazeojq,60920.367291700095,2,307.7923817,51.1348323,-1,15.2697,0.132839
ZTF18aazeojq,60922.177199100144,1,307.7926049,51.1348461,-1,15.999128,0.12290731
ZTF18aazeojq,60922.21476850007,2,307.7926145,51.1348057,-1,15.817279,0.16424815
ZTF18aazeojq,60922.23740739981,2,307.7923448,51.1347833,-1,15.400984,0.10026839
ZTF18aazeojq,60924.1551967999,2,307.7924258,51.1344734,-1,15.8659,0.2305998500000009
ZTF18aazeojq,60924.1860301001,2,307.7923,51.1348048,-1,15.60014,0.13482462
ZTF18aazeojq,60924.21793980012,1,307.7924426,51.1347187,-1,16.368563,0.11089143
ZTF18aazeojq,60924.254189800005,1,307.7923349,51.1348184,-1,16.401295,0.17232178
ZTF18aazeojq,60926.199513900094,2,307.7924217,51.1348658,-1,15.228561,0.13940595
ZTF18aazeojq,60926.21283560013,2,307.7926242,51.1348837,-1,15.581503,0.15244171
ZTF18aazeojq,60926.27584489994,1,307.7925202,51.1348901,-1,15.102329,0.15774925
ZTF18aazeojq,60926.27726850007,1,307.7926118,51.1348578,-1,15.759705,0.050713345
ZTF18aazeojq,60926.27774310019,1,307.7924596,51.13473,-1,15.818372,0.10825128
ZTF18aazeojq,60926.30252309982,1,307.7924014,51.1348183,-1,15.6748,0.105532
ZTF18aazeojq,60928.28410879988,1,307.7924024,51.1349289,-1,16.344152,0.15030117
ZTF18aazeojq,60928.28824070003,1,307.7924215,51.1348681,-1,15.609102,0.15624622
ZTF18aazeojq,60932.18763889978,1,307.7924704,51.1347619,-1,15.726535,0.07557168
ZTF18aazeojq,60932.24009260023,2,307.7923429,51.1347945,-1,15.335107,0.04056788
ZTF18aazeojq,60932.25990739977,2,307.7924944,51.1348326,-1,15.198754,0.13328233
ZTF18aazeojq,60932.28472220013,1,307.7924508,51.1348885,-1,15.307978,0.13428234
ZTF18aazeojq,60932.28472220013,1,307.7924546,51.1348134,-1,15.5299,0.012936
ZTF18aazeojq,60932.28472220013,1,307.7924508,51.1348885,-1,15.308,0.134282
ZTF18aazeojq,60933.15696759988,1,307.7925095,51.1348495,-1,16.0907,0.138065
ZTF18aazeojq,60934.282500000205,2,307.7922892,51.1347916,-1,16.005377,0.02935179
ZTF18aazeojq,60934.30165510019,1,307.7925037,51.1347012,-1,16.2397,0.096537
ZTF18aazeojq,60934.32324070018,1,307.7924563,51.13486,-1,15.522744,0.14845847
ZTF18aazeojq,60935.15565969981,1,307.7925517,51.1347906,-1,15.748742,0.09968173
ZTF18aazeojq,60935.20170139987,2,307.7925919,51.1348731,-1,15.648147,0.020071711
ZTF18aazeojq,60938.24707179982,1,307.7925658,51.1347303,-1,15.8914,0.049814
ZTF18aazeojq,60938.2583912001,1,307.7923958,51.1348369,-1,15.7016,0.105849
ZTF18aazeojq,60939.13949069986,1,307.7925716,51.1348499,-1,15.870901,0.10539943
ZTF18aazeojq,60939.21832180023,2,307.7925959,51.1347944,-1,15.6317,0.156946
ZTF18aazeojq,60941.19931709999,2,307.7923583,51.1348687,-1,15.498246,0.06836677
ZTF18aazeojq,60941.21322919987,2,307.7923819,51.1349016,-1,15.3832,0.111736
ZTF18aazeojq,60941.21322919987,2,307.7923819,51.1349016,-1,15.383179,0.1117359
ZTF18aazeojq,60942.1414235998,1,307.7924454,51.134828,-1,15.802106,0.07126308
ZTF18aazeojq,60942.18537040008,2,307.7925827,51.1348283,-1,15.824143,0.022544788
ZTF18aazeojq,60943.18337959983,1,307.7925242,51.1347072,-1,16.3782,0.032033
ZTF18aazeojq,60943.24321760005,2,307.7922852,51.134817,-1,15.643768,0.1301326
ZTF18aazeojq,60944.13372689998,2,307.7924582,51.1347077,-1,15.936566,0.100724
ZTF18aazeojq,60944.15122690005,1,307.7924753,51.1348442,-1,15.918071,0.04549831
ZTF18aazeojq,60948.202442099806,2,307.7925751,51.134766,-1,15.374153,0.13554999
ZTF18aazeojq,60948.27968750009,1,307.7924614,51.1347142,-1,15.955875,0.09510459
ZTF18aazeojq,60948.2817245,1,307.7923771,51.1348305,-1,15.755089,0.076883204
ZTF18aazeojq,60950.20539350016,2,307.7922669,51.1348336,-1,15.579402,0.073031045
ZTF18aazeojq,60950.21805559984,1,307.7923463,51.1348031,-1,16.044647,0.09996477
ZTF18aazeojq,60950.21853009984,1,307.79248,51.1346591,-1,16.2495,0.110633
ZTF18aazeojq,60951.14143519988,1,307.7925653,51.1348595,-1,15.72485,0.083517455
ZTF18aazeojq,60952.185069399886,2,307.7924804,51.1347559,-1,15.395106,0.06699686
ZTF18aazeojq,60952.19437499996,2,307.7923401,51.1347019,-1,15.4627,0.054471
ZTF18aazeojq,60952.28570599994,1,307.7924214,51.1346167,-1,15.9793,0.059932
ZTF18aazeojq,60954.14000000013,2,307.7925312,51.1348005,-1,15.242606,0.13775595
ZTF18aazeojq,60954.15572920023,1,307.7925097,51.1347063,-1,15.955246,0.084615566
ZTF18aazeojq,60954.171423600055,1,307.7924029,51.1348131,-1,15.728781,0.07717562
ZTF18aazeojq,60954.219444400165,2,307.7923249,51.1348389,-1,15.336551,0.086103305
ZTF18aazeojq,60955.17724539992,1,307.7926653,51.1348806,-1,15.8885,0.072139
ZTF18aazeojq,60956.13944440009,1,307.7924237,51.1346163,-1,16.219,0.121383
ZTF18aazeojq,60956.16128470004,2,307.7923503,51.1348034,-1,15.5328,0.090617
ZTF18aazeojq,60956.16224539978,2,307.7924862,51.13482,-1,15.5739,0.09003
ZTF18aazeojq,60956.34717589989,1,307.7924155,51.1347502,-1,16.05656,0.10410149
ZTF18aazeojq,60957.2437616,2,307.7924423,51.1348151,-1,15.7365,0.090309
ZTF18aazeojq,60957.25776620023,1,307.7925231,51.1348787,-1,16.027647,0.0687892
ZTF18aazeojq,60960.21447920008,1,307.7925609,51.1348002,-1,16.085932,0.050296005
ZTF18aazeojq,60960.21494209999,1,307.7924647,51.1347055,-1,15.951491,0.09770298
ZTF18aazeojq,60960.21541670011,1,307.7924235,51.1348186,-1,15.75171,0.09215258
ZTF18aazeojq,60965.21351849986,1,307.7924573,51.1346281,-1,16.2663,0.135771
ZTF18aazeojq,60965.24008100014,1,307.792385,51.1348143,-1,16.32474,0.11375394
ZTF18aazeojq,60965.26385420002,2,307.7924816,51.1347603,-1,15.692095,0.09660454
ZTF18aazeojq,60965.27635420021,2,307.7929501,51.1347746,-1,15.5777,0.108594
ZTF18aazeojq,60965.27877310012,2,307.7924987,51.134812,-1,16.181656,0.079832986
ZTF18aazeojq,60967.18118060008,1,307.7925522,51.1348381,-1,15.891345,0.07913618
ZTF18aazeojq,60967.18165510008,1,307.7924112,51.134799,-1,15.619684,0.06798074
ZTF18aazeojq,60967.21783560002,1,307.7924105,51.1347557,-1,15.742384,0.06826436
ZTF18aazeojq,60967.26341440016,2,307.7922913,51.1348668,-1,15.30682,0.04261271
ZTF18aazeojq,60967.28236109996,2,307.7924974,51.1348294,-1,15.2057,0.081679
ZTF18aazeojq,60967.2828241,2,307.7923879,51.1348053,-1,15.639479,0.0957222
ZTF18aazeojq,60969.23984949989,1,307.7924236,51.1347416,-1,16.149557,0.11028895
ZTF18aazeojq,60969.244629600085,1,307.7925965,51.1348262,-1,16.152622,0.08515438
ZTF18aazeojq,60969.24510420021,1,307.7924506,51.1347708,-1,15.968876,0.08140629
ZTF18aazeojq,60969.25903940015,2,307.7924399,51.1348077,-1,15.514314,0.10777302
ZTF18aazeojq,60969.260532400105,2,307.79254,51.1347682,-1,16.1828,0.033596
ZTF18aazeojq,60969.26100690011,2,307.792332,51.1347934,-1,15.574574,0.042686265
ZTF18aazeojq,60972.13886569999,1,307.7926169,51.1349085,-1,16.108185,0.11302071
ZTF18aazeojq,60972.139328700025,1,307.792419,51.1346732,-1,16.3807,0.03232
ZTF18aazeojq,60972.16459489986,2,307.7924575,51.1346628,-1,15.4209,0.090666
ZTF18aazeojq,60972.27075230004,1,307.792319,51.1347819,-1,16.180695,0.10094325
ZTF18aazeojq,60974.13655090006,2,307.79236,51.1347901,-1,15.354536,0.06194917
ZTF18aazeojq,60974.13702550018,2,307.7925794,51.13485,-1,15.291789,0.117197886
ZTF18aazeojq,60974.18070599996,1,307.7925152,51.1348418,-1,16.084988,0.10172147
ZTF18aazeojq,60974.18280090019,1,307.7923802,51.134801,-1,15.834432,0.08654405
ZTF18aazeojq,60974.20201390004,1,307.7924377,51.1347189,-1,15.861017,0.07914143
ZTF18aazeojq,60976.13335649995,2,307.7925249,51.1348484,-1,15.321,0.084999
ZTF18aazeojq,60976.13383099996,2,307.7922721,51.1347908,-1,15.2626,0.058748
ZTF18aazeojq,60976.180682899896,1,307.7922841,51.1345945,-1,15.7872,0.071162
ZTF18aazeojq,60976.18114579981,1,307.7924516,51.1348241,-1,15.9762,0.046801
ZTF18aazeojq,60976.18305560015,1,307.7923325,51.1346276,-1,15.8053,0.06843
ZTF18aazeojq,60978.119328700006,1,307.792492,51.134787,-1,16.148298,0.11604384
ZTF18aazeojq,60978.14377309987,2,307.7924711,51.1347307,-1,15.4686,0.137583
ZTF18aazeojq,60978.16081020003,2,307.7923055,51.1347607,-1,15.5069,0.108936
ZTF18aazeojq,60978.24126160005,1,307.7923689,51.1348162,-1,16.1938,0.081452
ZTF18aazeojq,60978.244641200174,1,307.7923892,51.1347304,-1,15.9735,0.135883
ZTF18aazeojq,60980.10949070007,2,307.7924794,51.1348173,-1,15.4681,0.15807
ZTF18aazeojq,60980.14000000013,2,307.7923616,51.1347913,-1,15.1761,0.054682
ZTF18aazeojq,60980.14046300016,2,307.7924828,51.134769,-1,15.2077,0.072794
ZTF18aazeojq,60980.1540045999,1,307.7924097,51.1348026,-1,15.63,0.088763
ZTF18aazeojq,60980.17990740016,1,307.7926318,51.1348928,-1,15.7239,0.073606
ZTF18aazeojq,60980.180370400194,1,307.7923909,51.1347701,-1,15.676432,0.089731276
ZTF18aazeojq,60984.15797450021,1,307.7925722,51.1348398,-1,16.073236,0.11752498
ZTF18aazeojq,60984.158449099865,1,307.7924808,51.1346898,-1,15.7774,0.088475
ZTF18aazeojq,60984.17908560019,1,307.7924031,51.1346786,-1,15.8677,0.090963
ZTF18aazeojq,60986.07067129994,1,307.7926113,51.1348472,-1,15.677097,0.09650083
ZTF18aazeojq,60986.10071759997,1,307.7924482,51.1347196,-1,15.489083,0.086434856
ZTF18aazeojq,60986.14124999987,2,307.792421,51.1347646,-1,15.141263,0.04779751
